review_id,product,category,rating,review_text,review_clean,word_count,sentiment,label,is_defective
REV_02115,GIGABYTE RTX 3060,Tarjeta de Video,4,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_02116,Canon PIXMA G3110,Impresora,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02117,Intel Core i3-13100,Procesador,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02118,AMD Ryzen 7 3700X,Procesador,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_02119,BenQ GW2480,Monitor,4,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02120,GIGABYTE G27FC,Monitor,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_02121,Intel Core i3-13100,Procesador,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02122,AMD Ryzen 5 5600,Procesador,4,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02123,Intel Core i7-1355U,Procesador,3,Tiene algunas limitaciones pero en general sirve.,tiene algunas limitaciones pero en general sirve,7,neutral,0,0
REV_02124,ASUS GTX 1650,Tarjeta de Video,1,"Claramente un problema del lote, varios usuarios reportan lo mismo.",claramente un problema del lote varios usuarios reportan lo mismo,10,negative,1,1
REV_02125,Kingston Fury Beast 16GB,Memoria RAM,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_02126,Intel Core i7-1355U,Procesador,1,"Muy decepcionante, el producto falló desde el primer día.",muy decepcionante el producto falló desde el primer día,9,negative,1,0
REV_02127,Acer Aspire 5,Laptop,4,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02128,ADATA XPG 8GB,Memoria RAM,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_02129,Xerox Phaser 7100,Impresora,2,"La batería no carga correctamente, viene dañada de fábrica.",la batería no carga correctamente viene dañada de fábrica,9,negative,1,1
REV_02130,Crucial Ballistix 32GB,Memoria RAM,1,Llegó con la pantalla rayada y el hardware fallando.,llegó con la pantalla rayada y el hardware fallando,9,negative,1,0
REV_02131,Lenovo ThinkPad T14,Laptop,4,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_02132,ADATA XPG 8GB,Memoria RAM,2,"Muy decepcionante, el producto falló desde el primer día.",muy decepcionante el producto falló desde el primer día,9,negative,1,0
REV_02133,Canon PIXMA G3110,Impresora,1,Llegó con la pantalla rayada y el hardware fallando.,llegó con la pantalla rayada y el hardware fallando,9,negative,1,0
REV_02134,Epson EcoTank L3250,Impresora,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_02135,AOC 24G2,Monitor,3,"Aceptable para el precio, no esperaba más.",aceptable para el precio no esperaba más,7,neutral,0,0
REV_02136,Canon PIXMA G3110,Impresora,3,"El producto está bien, aunque podría mejorar en algunos aspectos.",el producto está bien aunque podría mejorar en algunos aspectos,10,neutral,0,0
REV_02137,AOC 24G2,Monitor,3,Funciona bien pero el empaque llegó dañado.,funciona bien pero el empaque llegó dañado,7,neutral,0,0
REV_02138,Intel Core i5-12400,Procesador,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02139,GIGABYTE RTX 3060,Tarjeta de Video,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_02140,ADATA XPG 8GB,Memoria RAM,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_02141,AMD RX 6600,Tarjeta de Video,2,Llegó con la pantalla rayada y el hardware fallando.,llegó con la pantalla rayada y el hardware fallando,9,negative,1,0
REV_02142,NVIDIA GTX 1660,Tarjeta de Video,4,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02143,"Samsung T35F 27""",Monitor,3,Funciona bien pero el empaque llegó dañado.,funciona bien pero el empaque llegó dañado,7,neutral,0,0
REV_02144,Corsair Vengeance 8GB,Memoria RAM,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02145,GIGABYTE G27FC,Monitor,4,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02146,AMD RX 6600,Tarjeta de Video,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_02147,Corsair Vengeance 8GB,Memoria RAM,4,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02148,AMD Ryzen 7 3700X,Procesador,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_02149,"Samsung T35F 27""",Monitor,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_02150,ADATA XPG 8GB,Memoria RAM,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02151,Corsair Vengeance 8GB,Memoria RAM,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02152,BenQ GW2480,Monitor,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02153,Dell Inspiron 15,Laptop,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_02154,LG 24MK400H,Monitor,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02155,Epson L4260,Impresora,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02156,Intel Core i7-1355U,Procesador,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_02157,HP LaserJet Pro M15w,Impresora,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_02158,GIGABYTE RTX 3060,Tarjeta de Video,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_02159,Intel Core i7-1355U,Procesador,1,"El producto llegó defectuoso, no enciende desde la caja.",el producto llegó defectuoso no enciende desde la caja,9,negative,1,1
REV_02160,HP Pavilion 15,Laptop,4,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_02161,Corsair Vengeance 8GB,Memoria RAM,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_02162,Xerox Phaser 7100,Impresora,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02163,Xerox Phaser 7100,Impresora,1,"Se sobrecalienta constantemente, claramente es un defecto.",se sobrecalienta constantemente claramente es un defecto,7,negative,1,1
REV_02164,Epson EcoTank L3250,Impresora,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_02165,Acer Aspire 5,Laptop,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02166,Acer Aspire 5,Laptop,5,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_02167,MSI RX 580,Tarjeta de Video,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_02168,"Samsung T35F 27""",Monitor,2,"Defecto de fábrica evidente, el ventilador hace ruido extraño.",defecto de fábrica evidente el ventilador hace ruido extraño,9,negative,1,1
REV_02169,ASUS VivoBook 14,Laptop,3,Tiene algunas limitaciones pero en general sirve.,tiene algunas limitaciones pero en general sirve,7,neutral,0,0
REV_02170,NVIDIA GTX 1660,Tarjeta de Video,1,"Fallo catastrófico desde la primera semana, muy mala calidad.",fallo catastrófico desde la primera semana muy mala calidad,9,negative,1,1
REV_02171,AOC 24G2,Monitor,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_02172,GIGABYTE G27FC,Monitor,1,"Producto con fallas evidentes, parece ser un lote defectuoso.",producto con fallas evidentes parece ser un lote defectuoso,9,negative,1,1
REV_02173,HyperX Impact 16GB,Memoria RAM,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_02174,Xerox Phaser 7100,Impresora,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02175,Crucial Ballistix 32GB,Memoria RAM,2,Llegó con la pantalla rayada y el hardware fallando.,llegó con la pantalla rayada y el hardware fallando,9,negative,1,0
REV_02176,AOC 24G2,Monitor,5,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_02177,AMD Ryzen 7 3700X,Procesador,4,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02178,Acer Aspire 5,Laptop,1,"Terrible experiencia, el producto murió a los pocos días.",terrible experiencia el producto murió a los pocos días,9,negative,1,0
REV_02179,Lenovo ThinkPad T14,Laptop,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_02180,MSI RX 580,Tarjeta de Video,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02181,ASUS VivoBook 14,Laptop,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02182,Corsair Vengeance 8GB,Memoria RAM,2,"No funciona correctamente, tiene muchos errores de fábrica.",no funciona correctamente tiene muchos errores de fábrica,8,negative,1,1
REV_02183,HP LaserJet Pro M15w,Impresora,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02184,AOC 24G2,Monitor,4,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02185,NVIDIA GTX 1660,Tarjeta de Video,1,"Se sobrecalienta constantemente, claramente es un defecto.",se sobrecalienta constantemente claramente es un defecto,7,negative,1,1
REV_02186,AMD Ryzen 5 5600,Procesador,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_02187,Lenovo ThinkPad T14,Laptop,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_02188,Xerox Phaser 7100,Impresora,2,"Se sobrecalienta constantemente, claramente es un defecto.",se sobrecalienta constantemente claramente es un defecto,7,negative,1,1
REV_02189,HyperX Impact 16GB,Memoria RAM,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02190,Lenovo ThinkPad T14,Laptop,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02191,Epson L4260,Impresora,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02192,GIGABYTE G27FC,Monitor,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02193,Intel Core i7-1355U,Procesador,2,"Claramente un problema del lote, varios usuarios reportan lo mismo.",claramente un problema del lote varios usuarios reportan lo mismo,10,negative,1,1
REV_02194,Canon PIXMA G3110,Impresora,3,"Ni muy bueno ni muy malo, hace lo que promete.",ni muy bueno ni muy malo hace lo que promete,10,neutral,0,0
REV_02195,HP LaserJet Pro M15w,Impresora,4,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02196,Corsair Vengeance 8GB,Memoria RAM,1,"El cable de alimentación viene defectuoso, genera chispas.",el cable de alimentación viene defectuoso genera chispas,8,negative,1,1
REV_02197,GIGABYTE G27FC,Monitor,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02198,Epson EcoTank L3250,Impresora,2,"No funciona correctamente, tiene muchos errores de fábrica.",no funciona correctamente tiene muchos errores de fábrica,8,negative,1,1
REV_02199,NVIDIA GTX 1660,Tarjeta de Video,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02200,NVIDIA GTX 1660,Tarjeta de Video,4,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_02201,HP Pavilion 15,Laptop,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02202,Epson L4260,Impresora,4,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02203,NVIDIA GTX 1660,Tarjeta de Video,3,"El producto está bien, aunque podría mejorar en algunos aspectos.",el producto está bien aunque podría mejorar en algunos aspectos,10,neutral,0,0
REV_02204,AMD Ryzen 7 3700X,Procesador,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02205,NVIDIA GTX 1660,Tarjeta de Video,3,"Aceptable para el precio, no esperaba más.",aceptable para el precio no esperaba más,7,neutral,0,0
REV_02206,ADATA XPG 8GB,Memoria RAM,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_02207,Epson EcoTank L3250,Impresora,4,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_02208,Epson EcoTank L3250,Impresora,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_02209,Intel Core i5-12400,Procesador,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_02210,HP Pavilion 15,Laptop,3,Funciona bien pero el empaque llegó dañado.,funciona bien pero el empaque llegó dañado,7,neutral,0,0
REV_02211,HP LaserJet Pro M15w,Impresora,1,"La batería no carga correctamente, viene dañada de fábrica.",la batería no carga correctamente viene dañada de fábrica,9,negative,1,1
REV_02212,Intel Core i3-13100,Procesador,2,"Se sobrecalienta constantemente, claramente es un defecto.",se sobrecalienta constantemente claramente es un defecto,7,negative,1,1
REV_02213,Canon PIXMA G3110,Impresora,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_02214,GIGABYTE G27FC,Monitor,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_02215,AMD Ryzen 7 3700X,Procesador,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_02216,MSI RX 580,Tarjeta de Video,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_02217,Kingston Fury Beast 16GB,Memoria RAM,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02218,Epson EcoTank L3250,Impresora,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_02219,HP Pavilion 15,Laptop,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02220,HyperX Impact 16GB,Memoria RAM,2,"El chip tiene fallas, no reconoce la memoria correctamente.",el chip tiene fallas no reconoce la memoria correctamente,9,negative,1,0
REV_02221,Epson EcoTank L3250,Impresora,3,"Esperaba más por el precio pagado, pero cumple.",esperaba más por el precio pagado pero cumple,8,neutral,0,0
REV_02222,ASUS VivoBook 14,Laptop,3,"Ni muy bueno ni muy malo, hace lo que promete.",ni muy bueno ni muy malo hace lo que promete,10,neutral,0,0
REV_02223,ADATA XPG 8GB,Memoria RAM,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_02224,HyperX Impact 16GB,Memoria RAM,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_02225,Dell Inspiron 15,Laptop,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_02226,Intel Core i5-12400,Procesador,1,"Terrible experiencia, el producto murió a los pocos días.",terrible experiencia el producto murió a los pocos días,9,negative,1,0
REV_02227,Intel Core i5-12400,Procesador,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02228,Corsair Vengeance 8GB,Memoria RAM,4,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02229,Crucial Ballistix 32GB,Memoria RAM,2,"Se sobrecalienta constantemente, claramente es un defecto.",se sobrecalienta constantemente claramente es un defecto,7,negative,1,1
REV_02230,ADATA XPG 8GB,Memoria RAM,3,"Esperaba más por el precio pagado, pero cumple.",esperaba más por el precio pagado pero cumple,8,neutral,0,0
REV_02231,HP Pavilion 15,Laptop,4,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02232,Corsair Vengeance 8GB,Memoria RAM,4,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_02233,MSI RX 580,Tarjeta de Video,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02234,ASUS GTX 1650,Tarjeta de Video,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_02235,HP LaserJet Pro M15w,Impresora,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02236,Kingston Fury Beast 16GB,Memoria RAM,3,Tiene algunas limitaciones pero en general sirve.,tiene algunas limitaciones pero en general sirve,7,neutral,0,0
REV_02237,Crucial Ballistix 32GB,Memoria RAM,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_02238,GIGABYTE G27FC,Monitor,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02239,Epson EcoTank L3250,Impresora,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02240,GIGABYTE G27FC,Monitor,3,Funciona bien pero el empaque llegó dañado.,funciona bien pero el empaque llegó dañado,7,neutral,0,0
REV_02241,"Samsung T35F 27""",Monitor,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02242,HyperX Impact 16GB,Memoria RAM,3,"Aceptable para el precio, no esperaba más.",aceptable para el precio no esperaba más,7,neutral,0,0
REV_02243,HP LaserJet Pro M15w,Impresora,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_02244,ADATA XPG 8GB,Memoria RAM,1,"Terrible experiencia, el producto murió a los pocos días.",terrible experiencia el producto murió a los pocos días,9,negative,1,0
REV_02245,HyperX Impact 16GB,Memoria RAM,3,"Ni muy bueno ni muy malo, hace lo que promete.",ni muy bueno ni muy malo hace lo que promete,10,neutral,0,0
REV_02246,Acer Aspire 5,Laptop,1,"Pésima calidad, se descompuso al primer mes de uso.",pésima calidad se descompuso al primer mes de uso,9,negative,1,0
REV_02247,BenQ GW2480,Monitor,2,"El chip tiene fallas, no reconoce la memoria correctamente.",el chip tiene fallas no reconoce la memoria correctamente,9,negative,1,0
REV_02248,"Samsung T35F 27""",Monitor,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_02249,HyperX Impact 16GB,Memoria RAM,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02250,Intel Core i5-12400,Procesador,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_02251,GIGABYTE G27FC,Monitor,1,"El producto llegó defectuoso, no enciende desde la caja.",el producto llegó defectuoso no enciende desde la caja,9,negative,1,1
REV_02252,HP LaserJet Pro M15w,Impresora,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02253,Corsair Vengeance 8GB,Memoria RAM,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02254,ASUS VivoBook 14,Laptop,1,"Muy decepcionante, el producto falló desde el primer día.",muy decepcionante el producto falló desde el primer día,9,negative,1,0
REV_02255,MSI RX 580,Tarjeta de Video,1,"Terrible experiencia, el producto murió a los pocos días.",terrible experiencia el producto murió a los pocos días,9,negative,1,0
REV_02256,Crucial Ballistix 32GB,Memoria RAM,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_02257,AMD Ryzen 7 3700X,Procesador,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02258,Xerox Phaser 7100,Impresora,4,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_02259,AMD Ryzen 5 5600,Procesador,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02260,GIGABYTE G27FC,Monitor,1,"Pésima calidad, se descompuso al primer mes de uso.",pésima calidad se descompuso al primer mes de uso,9,negative,1,0
REV_02261,HP Pavilion 15,Laptop,2,"Pésima calidad, se descompuso al primer mes de uso.",pésima calidad se descompuso al primer mes de uso,9,negative,1,0
REV_02262,ADATA XPG 8GB,Memoria RAM,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_02263,GIGABYTE G27FC,Monitor,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02264,Corsair Vengeance 8GB,Memoria RAM,5,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_02265,Kingston Fury Beast 16GB,Memoria RAM,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02266,ASUS GTX 1650,Tarjeta de Video,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_02267,AMD RX 6600,Tarjeta de Video,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02268,ASUS GTX 1650,Tarjeta de Video,1,"Claramente un problema del lote, varios usuarios reportan lo mismo.",claramente un problema del lote varios usuarios reportan lo mismo,10,negative,1,1
REV_02269,Kingston Fury Beast 16GB,Memoria RAM,4,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_02270,Intel Core i3-13100,Procesador,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02271,Corsair Vengeance 8GB,Memoria RAM,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02272,AMD Ryzen 7 3700X,Procesador,2,Llegó con la pantalla rayada y el hardware fallando.,llegó con la pantalla rayada y el hardware fallando,9,negative,1,0
REV_02273,GIGABYTE G27FC,Monitor,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_02274,HyperX Impact 16GB,Memoria RAM,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02275,Lenovo ThinkPad T14,Laptop,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02276,AMD Ryzen 5 5600,Procesador,3,Funciona bien pero el empaque llegó dañado.,funciona bien pero el empaque llegó dañado,7,neutral,0,0
REV_02277,HP Pavilion 15,Laptop,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02278,Epson EcoTank L3250,Impresora,1,"Producto con fallas evidentes, parece ser un lote defectuoso.",producto con fallas evidentes parece ser un lote defectuoso,9,negative,1,1
REV_02279,Kingston Fury Beast 16GB,Memoria RAM,1,"Se sobrecalienta constantemente, claramente es un defecto.",se sobrecalienta constantemente claramente es un defecto,7,negative,1,1
REV_02280,"Samsung T35F 27""",Monitor,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02281,Epson L4260,Impresora,2,"Fallo catastrófico desde la primera semana, muy mala calidad.",fallo catastrófico desde la primera semana muy mala calidad,9,negative,1,1
REV_02282,NVIDIA GTX 1660,Tarjeta de Video,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_02283,BenQ GW2480,Monitor,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_02284,ADATA XPG 8GB,Memoria RAM,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02285,AMD RX 6600,Tarjeta de Video,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_02286,Xerox Phaser 7100,Impresora,4,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02287,Dell Inspiron 15,Laptop,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_02288,Xerox Phaser 7100,Impresora,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_02289,HP LaserJet Pro M15w,Impresora,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02290,BenQ GW2480,Monitor,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_02291,GIGABYTE RTX 3060,Tarjeta de Video,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_02292,Intel Core i7-1355U,Procesador,3,Funciona bien pero el empaque llegó dañado.,funciona bien pero el empaque llegó dañado,7,neutral,0,0
REV_02293,Intel Core i5-12400,Procesador,4,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
